,entry,name
5493,It was formed by uniting 108 spirits. It has been bound to the Odd Keystone to keep it from doing any mischief.,spiritomb
5494,Exactly 108 spirits gathered to become this Pokémon. Apparently there are some ill-natured spirits in the mix.,spiritomb
5495,All Spiritomb’s mischief and misdeeds compelled a traveler to use a mysterious spell to bind it to an odd keystone.,spiritomb
5496,It is a Pokémon that was formed by 108 spirits. It is bound to a fissure in an odd keystone.,spiritomb
5497,"It nests in small, horizontal holes in cave walls. It pounces to catch prey that stray too close.",gible
5498,"It once lived in the tropics. To avoid the cold, it lives in caves warmed by geothermal heat.",gible
5499,"It attacks using its huge mouth. While its attacks are powerful, it hurts itself out of clumsiness, too.",gible
5500,It nests in horizontal holes warmed by geothermal heat. Foes who get too close can expect to be pounced on and bitten.,gible
5501,"It lives in caves warmed by geothermal heat. Even so, when the weather gets cold, it will huddle close with others of its kind.",gible
5502,"It skulks in caves, and when prey or an enemy passes by, it leaps out and chomps them. The force of its attack sometimes chips its teeth.",gible
5503,"It reacts to anything that moves—flies right at it and bites it. Sometimes it injures itself, but it doesn’t care too much.",gible
5504,"it prefers to stay in narrow holes in the sides of caves heated by geothermal energy. This way, it can stay warm even during a blizzard.",gible
5505,"it attacks anything that moves, and it drags whatever it catches into the crevice that is its lair. Despite the big mouth, Gible’s stomach is small.",gible
5506,There is a long-held belief that medicine made from its scales will heal even incurable illnesses.,gabite
5507,It habitually digs up and hoards gems in its nest. Its loot is constantly targeted by thieves.,gabite
5508,It loves sparkly things. It seeks treasures in caves and hoards the loot in its nest.,gabite
5509,"As it digs to expand its nest, it habitually digs up gems that it then hoards in its nest.",gabite
5510,"In rare cases, it molts and sheds its scales. Medicine containing its scales as an ingredient will make a weary body feel invigorated.",gabite
5511,"Shiny objects are its passion. It can be found in its cave, scarcely moving, its gaze fixed on the jewels it’s amassed or Carbink it has caught.",gabite
5512,"It loves shiny things. When it finds a Sableye trying to catch a Carbink, it becomes furiously angry and attacks the Sableye.",gabite
5513,This Pokémon emits ultrasonic waves from a protrusion on either side of its head to probe pitch-dark caves.,gabite
5514,"Jewels are buried in the caves these Pokémon nest in, but you’ll be torn apart by claws and fangs the moment you enter one of these caves.",gabite
5515,There is a long-held belief that medicine made from its scales will heal incurable illnesses.,gabite
5516,"When it folds up its body and extends its wings, it looks like a jet plane. It flies at sonic speed.",garchomp
5517,It flies at speeds equal to a jet fighter plane. It never allows its prey to escape.,garchomp
5518,"It is said that when one runs at high speed, its wings create blades of wind that can fell nearby trees.",garchomp
5519,"Its body is covered in fine scales that reduce drag, enabling it to fly at high speeds.",garchomp
5520,It can fly at speeds rivaling jet planes. It dives into flocks of bird Pokémon and gulps the entire flock down whole.,garchomp
5521,The protuberances on its head serve as sensors. It can even detect distant prey.,garchomp
5522,"It flies at the speed of sound while searching for prey, and it has midair battles with Salamence as the two compete for food.",garchomp
5523,"it makes its home in volcanic mountains. It flies through the sky as fast as a jet airplane, hunting down as much prey as it can.",garchomp
5524,it is fast both underground and above. It can bring down prey and return to its den before its body has chilled from being outside.,garchomp
5525,"It wolfs down its weight in food once a day, swallowing food whole with almost no chewing.",munchlax
5526,"It hides food under its long body hair. However, it forgets it has hidden the food.",munchlax
5527,"In its desperation to gulp down food, it forgets about the food it has hidden under its fur.",munchlax
5528,It conceals food under the long fur on its body. It carts around this food stash and swallows it without chewing.,munchlax
5529,"It needs to consume its own weight in food every day. As far as flavor is concerned, it’s indifferent.",munchlax
5530,"When it finds something that looks like it might be edible, it goes right ahead and swallows it whole. That’s why it gets fatter day by day.",munchlax
5531,"It hides food under its long fur, but it sometimes forgets about it and causes a stinky disturbance.",munchlax
5532,"Stuffing itself with vast amounts of food is its only concern. Whether the food is rotten or fresh, yummy or tasteless—it does not care.",munchlax
5533,"It stores food beneath its fur. It might share just one bite, but only if it really trusts you.",munchlax
5534,"It wolfs down its weight in food once a day, swallowing it whole with almost no chewing.",munchlax
5535,The aura that emanates from its body intensifies to alert others if it is afraid or sad.,riolu
5536,Its body is lithe yet powerful. It can crest three mountains and cross two canyons in one night.,riolu
5537,It has the peculiar power of being able to see emotions such as joy and rage in the form of waves.,riolu
5538,They communicate with one another using their auras. They are able to run all through the night.,riolu
5539,"It uses the shapes of auras, which change according to emotion, to communicate with others.",riolu
5540,"It can discern the physical and emotional states of people, Pokémon, and other natural things from the shape of their aura waves.",riolu
5541,"It’s tough enough to run right through the night, and it’s also a hard worker, but it’s still just a youngster.",riolu
5542,It knows how people and Pokémon feel by looking at their auras. It doesn’t approach dangerous opponents.,riolu
5543,"It’s exceedingly energetic, with enough stamina to keep running all through the night. Taking it for walks can be a challenging experience.",riolu
5544,It can use waves called auras to gauge how others are feeling. These same waves can also tell this Pokémon about the state of the environment.,riolu
5545,It has the ability to sense the auras of all things. It understands human speech.,lucario
5546,"By catching the aura emanating from others, it can read their thoughts and movements.",lucario
5547,A well-trained one can sense auras to identify and take in the feelings of creatures over half a mile away.,lucario
5548,"It’s said that no foe can remain invisible to LUCARIO, since it can detect auras. Even foes it could not otherwise see.",lucario
5549,"By reading the auras of all things, it can tell how others are feeling from over half a mile away.",lucario
5550,"Not only does it perceive auras, but it has also gained the power to control them. It employs them in battle.",lucario
